  Time                 , V(U2:OUT)            , V(V4:+) *5 + 0.8     
  7.662929592994e-006  ,8.518959763661e-001  ,1.172018008699e+000  
  7.672929762271e-006  ,8.568522065630e-001  ,1.164635572940e+000  
  7.682929931548e-006  ,8.618086252037e-001  ,1.157204014739e+000  
  7.692930100826e-006  ,8.667653971795e-001  ,1.149724335249e+000  
  7.702930270103e-006  ,8.717219093619e-001  ,1.142197542108e+000  
  7.712930439380e-006  ,8.766783999243e-001  ,1.134624649299e+000  
  7.722930608657e-006  ,8.816350020654e-001  ,1.127006677015e+000  
  7.732930777934e-006  ,8.865919323614e-001  ,1.119344651523e+000  
  7.742930947212e-006  ,8.915486220826e-001  ,1.111639605026e+000  
  7.752931116489e-006  ,8.965053484822e-001  ,1.103892575519e+000  
  7.762931285766e-006  ,9.014621236390e-001  ,1.096104606657e+000  
  7.772931455043e-006  ,9.064189896629e-001  ,1.088276747608e+000  
  7.782931624320e-006  ,9.113761668241e-001  ,1.080410052912e+000  
  7.792931793597e-006  ,9.163331714076e-001  ,1.072505582346e+000  
  7.802931962875e-006  ,9.212899297279e-001  ,1.064564400770e+000  
  7.812932132152e-006  ,9.262470162919e-001  ,1.056587577994e+000  
  7.822932301429e-006  ,9.312043189177e-001  ,1.048576188628e+000  
  7.832932470706e-006  ,9.361614867639e-001  ,1.040531311938e+000  
  7.842932639983e-006  ,9.411184794660e-001  ,1.032454031703e+000  
  7.852932809261e-006  ,9.460757274547e-001  ,1.024345436065e+000  
  7.862932978538e-006  ,9.510331641880e-001  ,1.016206617387e+000  
  7.872933147815e-006  ,9.559904917568e-001  ,1.008038672101e+000  
  7.882933317092e-006  ,9.609477036753e-001  ,9.998427005659e-001  
  7.892933486369e-006  ,9.659051068577e-001  ,9.916198069138e-001  
  7.902933655647e-006  ,9.708624934634e-001  ,9.833710989047e-001  
  7.912933824924e-006  ,9.758202292229e-001  ,9.750976877759e-001  
  7.922933994201e-006  ,9.807777840313e-001  ,9.668006880928e-001  
  7.932934163478e-006  ,9.857350828839e-001  ,9.584812175983e-001  
  7.942934332755e-006  ,9.906927139173e-001  ,9.501403970628e-001  
  7.952934502033e-006  ,9.956505608488e-001  ,9.417793501328e-001  
  7.962934671310e-006  ,1.000608267278e+000  ,9.333992031795e-001  
  7.972934840587e-006  ,1.005565788560e+000  ,9.250010851474e-001  
  7.982935009864e-006  ,1.010523569038e+000  ,9.165861274018e-001  
  7.992935179141e-006  ,1.015481535206e+000  ,9.081554635766e-001  
  8.002935348418e-006  ,1.020439388626e+000  ,8.997102294218e-001  
  8.012935517696e-006  ,1.025397115219e+000  ,8.912515626501e-001  
  8.022935686973e-006  ,1.030355040027e+000  ,8.827806027838e-001  
  8.032935856250e-006  ,1.035313129673e+000  ,8.742984910011e-001  
  8.042936025527e-006  ,1.040271124433e+000  ,8.658063699830e-001  
  8.052936194804e-006  ,1.045229205821e+000  ,8.573053837585e-001  
  8.062936364082e-006  ,1.050187319466e+000  ,8.487966775511e-001  
  8.072936533359e-006  ,1.055145126657e+000  ,8.402813976242e-001  
  8.082936702636e-006  ,1.060103526667e+000  ,8.317606911269e-001  
  8.092936871913e-006  ,1.065061399305e+000  ,8.232357059392e-001  
  8.102937041190e-006  ,1.070019740922e+000  ,8.147075905176e-001  
  8.112937210468e-006  ,1.074977962782e+000  ,8.061774937404e-001  
  8.122937379745e-006  ,1.079936215984e+000  ,7.976465647525e-001  
  8.132937549022e-006  ,1.084894463642e+000  ,7.891159528113e-001  
  8.142937718299e-006  ,1.089853058244e+000  ,7.805868071313e-001  
  8.152937887576e-006  ,1.094811394559e+000  ,7.720602767295e-001  
  8.162938056854e-006  ,1.099769623676e+000  ,7.635375102704e-001  
  8.172938226131e-006  ,1.104728016322e+000  ,7.550196559117e-001  
  8.182938395408e-006  ,1.109686688094e+000  ,7.465078611493e-001  
  8.192938564685e-006  ,1.114645134575e+000  ,7.380032726626e-001  
  8.202938733962e-006  ,1.119603528255e+000  ,7.295070361604e-001  
  8.212938903240e-006  ,1.124562025412e+000  ,7.210202962263e-001  
  8.222939072517e-006  ,1.129520772413e+000  ,7.125441961645e-001  
  8.232939241794e-006  ,1.134479317092e+000  ,7.040798778459e-001  
  8.242939411071e-006  ,1.139438005595e+000  ,6.956284815540e-001  
  8.252939580348e-006  ,1.144396420420e+000  ,6.871911458318e-001  
  8.262939749625e-006  ,1.149355046615e+000  ,6.787690073280e-001  
  8.272939918903e-006  ,1.154313978348e+000  ,6.703632006438e-001  
  8.282940088180e-006  ,1.159272642103e+000  ,6.619748581805e-001  
  8.292940257457e-006  ,1.164231195543e+000  ,6.536051099864e-001  
  8.302940426734e-006  ,1.169189891458e+000  ,6.452550836052e-001  
  8.312940596011e-006  ,1.174148847584e+000  ,6.369259039234e-001  
  8.322940765289e-006  ,1.179107569682e+000  ,6.286186930194e-001  
  8.332940934566e-006  ,1.184066224406e+000  ,6.203345700118e-001  
  8.342941103843e-006  ,1.189024964996e+000  ,6.120746509089e-001  
  8.352941273120e-006  ,1.193983925118e+000  ,6.038400484585e-001  
  8.362941442397e-006  ,1.198942674868e+000  ,5.956318719978e-001  
  8.372941611675e-006  ,1.203901536876e+000  ,5.874512273038e-001  
  8.382941780952e-006  ,1.208860104148e+000  ,5.792992164447e-001  
  8.392941950229e-006  ,1.213818855222e+000  ,5.711769376312e-001  
  8.402942119506e-006  ,1.218777867258e+000  ,5.630854850685e-001  
  8.412942288783e-006  ,1.223736590332e+000  ,5.550259488092e-001  
  8.422942458061e-006  ,1.228695147917e+000  ,5.469994146060e-001  
  8.432942627338e-006  ,1.233653818885e+000  ,5.390069637658e-001  
  8.442942796615e-006  ,1.238612666453e+000  ,5.310496730041e-001  
  8.452942965892e-006  ,1.243571253253e+000  ,5.231286142993e-001  
  8.462943135169e-006  ,1.248529663337e+000  ,5.152448547492e-001  
  8.472943304446e-006  ,1.253488122045e+000  ,5.073994564266e-001  
  8.482943473724e-006  ,1.258446451848e+000  ,4.995934762363e-001  
  8.492943643001e-006  ,1.263404954720e+000  ,4.918279657729e-001  
  8.502943812278e-006  ,1.268363139244e+000  ,4.841039711793e-001  
  8.512943981555e-006  ,1.273320838063e+000  ,4.764225330050e-001  
  8.522944150832e-006  ,1.278278697853e+000  ,4.687846860671e-001  
  8.532944320110e-006  ,1.283236411711e+000  ,4.611914593096e-001  
  8.542944489387e-006  ,1.288193810133e+000  ,4.536438756659e-001  
  8.552944658664e-006  ,1.293150520853e+000  ,4.461429519204e-001  
  8.562944827941e-006  ,1.298107266012e+000  ,4.386896985713e-001  
  8.572944997218e-006  ,1.303063323971e+000  ,4.312851196954e-001  
  8.582945166496e-006  ,1.308018930515e+000  ,4.239302128118e-001  
  8.592945335773e-006  ,1.312973925629e+000  ,4.166259687480e-001  
  8.602945505050e-006  ,1.317928213540e+000  ,4.093733715067e-001  
  8.612945674327e-006  ,1.322881694230e+000  ,4.021733981325e-001  
  8.622945843604e-006  ,1.327834178535e+000  ,3.950270185809e-001  
  8.632946012882e-006  ,1.332784977476e+000  ,3.879351955876e-001  
  8.642946182159e-006  ,1.337734870585e+000  ,3.808988845382e-001  
  8.652946351436e-006  ,1.342682585382e+000  ,3.739190333403e-001  
  8.662946520713e-006  ,1.347628099385e+000  ,3.669965822953e-001  
  8.672946689990e-006  ,1.352571559271e+000  ,3.601324639719e-001  
  8.682946859268e-006  ,1.357511574758e+000  ,3.533276030802e-001  
  8.692947028545e-006  ,1.362448316549e+000  ,3.465829163475e-001  
  8.702947197822e-006  ,1.367381209739e+000  ,3.398993123948e-001  
  8.712947367099e-006  ,1.372308150937e+000  ,3.332776916140e-001  
  8.722947536376e-006  ,1.377230397656e+000  ,3.267189460470e-001  
  8.732947705653e-006  ,1.382144586164e+000  ,3.202239592652e-001  
  8.742947874931e-006  ,1.387051424094e+000  ,3.137936062508e-001  
  8.752948044208e-006  ,1.391947510155e+000  ,3.074287532786e-001  
  8.762948213485e-006  ,1.396832414604e+000  ,3.011302577997e-001  
  8.772948382762e-006  ,1.401703676338e+000  ,2.948989683256e-001  
  8.782948552039e-006  ,1.406558748837e+000  ,2.887357243139e-001  
  8.792948721317e-006  ,1.411394889718e+000  ,2.826413560556e-001  
  8.802948890594e-006  ,1.416208744449e+000  ,2.766166845629e-001  
  8.812949059871e-006  ,1.420996626828e+000  ,2.706625214587e-001  
  8.822949229148e-006  ,1.425754184756e+000  ,2.647796688672e-001  
  8.832949398425e-006  ,1.430476615839e+000  ,2.589689193059e-001  
  8.842949567703e-006  ,1.435158407029e+000  ,2.532310555790e-001  
  8.852949736980e-006  ,1.439793510423e+000  ,2.475668506715e-001  
  8.862949906257e-006  ,1.444375154278e+000  ,2.419770676455e-001  
  8.872950075534e-006  ,1.448896001076e+000  ,2.364624595373e-001  
  8.882950244811e-006  ,1.453348027581e+000  ,2.310237692558e-001  
  8.892950414089e-006  ,1.457722681718e+000  ,2.256617294825e-001  
  8.902950583366e-006  ,1.462010826205e+000  ,2.203770625728e-001  
  8.912950752643e-006  ,1.466202901031e+000  ,2.151704804587e-001  
  8.922950921920e-006  ,1.470288920659e+000  ,2.100426845531e-001  
  8.932951091197e-006  ,1.474258640212e+000  ,2.049943656547e-001  
  8.942951260474e-006  ,1.478101591269e+000  ,2.000262038557e-001  
  8.952951429752e-006  ,1.481807245071e+000  ,1.951388684495e-001  
  8.962951599029e-006  ,1.485365070005e+000  ,1.903330178412e-001  
  8.972951768306e-006  ,1.488764683767e+000  ,1.856092994583e-001  
  8.982951937583e-006  ,1.491995918268e+000  ,1.809683496637e-001  
  8.992952106860e-006  ,1.495048953878e+000  ,1.764107936701e-001  
  9.002952276138e-006  ,1.497914381463e+000  ,1.719372454558e-001  
  9.012952445415e-006  ,1.500583314873e+000  ,1.675483076816e-001  
  9.022952614692e-006  ,1.503047443993e+000  ,1.632445716101e-001  
  9.032952783969e-006  ,1.505299124638e+000  ,1.590266170256e-001  
  9.042952953246e-006  ,1.507331419560e+000  ,1.548950121564e-001  
  9.052953122524e-006  ,1.509138167034e+000  ,1.508503135981e-001  
  9.062953291801e-006  ,1.510714009055e+000  ,1.468930662384e-001  
  9.072953461078e-006  ,1.512054440349e+000  ,1.430238031839e-001  
  9.082953630355e-006  ,1.513155824221e+000  ,1.392430456884e-001  
  9.092953799632e-006  ,1.514015423736e+000  ,1.355513030825e-001  
  9.102953968910e-006  ,1.514631405938e+000  ,1.319490727050e-001  
  9.112954138187e-006  ,1.515002856328e+000  ,1.284368398358e-001  
  9.122954307464e-006  ,1.515129771066e+000  ,1.250150776307e-001  
  9.132954476741e-006  ,1.515013374077e+000  ,1.216842470579e-001  
  9.142954646018e-006  ,1.514654955393e+000  ,1.184447968352e-001  
  9.152954815296e-006  ,1.514057353089e+000  ,1.152971633701e-001  
  9.162954984573e-006  ,1.513224071311e+000  ,1.122417707010e-001  
  9.172955153850e-006  ,1.512160277620e+000  ,1.092790304397e-001  
  9.182955323127e-006  ,1.510869421769e+000  ,1.064093417163e-001  
  9.192955492404e-006  ,1.509358003442e+000  ,1.036330911255e-001  
  9.202955661681e-006  ,1.507633602790e+000  ,1.009506526741e-001  
  9.212955830959e-006  ,1.505700924411e+000  ,9.836238773080e-002  
  9.222956000236e-006  ,1.503568524593e+000  ,9.586864497782e-002  
  9.232956169513e-006  ,1.501245676585e+000  ,9.346976036351e-002  
  9.242956338790e-006  ,1.498737895004e+000  ,9.116605705730e-002  
  9.252956508067e-006  ,1.496054988430e+000  ,8.895784540614e-002  
  9.262956677345e-006  ,1.493207070359e+000  ,8.684542289265e-002  
  9.272956846622e-006  ,1.490201918801e+000  ,8.482907409507e-002  
  9.282957015899e-006  ,1.487047943787e+000  ,8.290907064894e-002  
  9.292957185176e-006  ,1.483751575416e+000  ,8.108567121048e-002  
  9.302957354453e-006  ,1.480323489873e+000  ,7.935912142174e-002  
  9.312957523731e-006  ,1.476772072586e+000  ,7.772965387754e-002  
  9.322957693008e-006  ,1.473105478460e+000  ,7.619748809410e-002  
  9.332957862285e-006  ,1.469331588285e+000  ,7.476283047950e-002  
  9.342958031562e-006  ,1.465457976821e+000  ,7.342587430584e-002  
  9.352958200839e-006  ,1.461491885569e+000  ,7.218679968323e-002  
  9.362958370117e-006  ,1.457440206743e+000  ,7.104577353551e-002  
  9.372958539394e-006  ,1.453309470375e+000  ,7.000294957778e-002  
  9.382958708671e-006  ,1.449105838965e+000  ,6.905846829567e-002  
  9.392958877948e-006  ,1.444835106344e+000  ,6.821245692643e-002  
  9.402959047225e-006  ,1.440502702057e+000  ,6.746502944178e-002  
  9.412959216502e-006  ,1.436113698402e+000  ,6.681628653256e-002  
  9.422959385780e-006  ,1.431673544219e+000  ,6.626631559518e-002  
  9.432959555057e-006  ,1.427186049958e+000  ,6.581519071981e-002  
  9.442959724334e-006  ,1.422655096012e+000  ,6.546297268044e-002  
  9.452959893611e-006  ,1.418083497864e+000  ,6.520970892666e-002  
  9.462960062888e-006  ,1.413475736970e+000  ,6.505543357729e-002  
  9.472960232166e-006  ,1.408835495131e+000  ,6.500016741577e-002  
  9.482960401443e-006  ,1.404165317840e+000  ,6.504391788736e-002  
  9.492960570720e-006  ,1.399467161476e+000  ,6.518667909815e-002  
  9.502960739997e-006  ,1.394744166524e+000  ,6.542843181585e-002  
  9.512960909274e-006  ,1.389998940023e+000  ,6.576914347237e-002  
  9.522961078552e-006  ,1.385232844273e+000  ,6.620876816821e-002  
  9.532961247829e-006  ,1.380448145419e+000  ,6.674724667866e-002  
  9.542961417106e-006  ,1.375646570294e+000  ,6.738450646175e-002  
  9.552961586383e-006  ,1.370829929641e+000  ,6.812046166805e-002  
  9.562961755660e-006  ,1.365999165326e+000  ,6.895501315222e-002  
  9.572961924938e-006  ,1.361155840443e+000  ,6.988804848639e-002  
  9.582962094215e-006  ,1.356301141915e+000  ,7.091944197525e-002  
  9.592962263492e-006  ,1.351436146643e+000  ,7.204905467304e-002  
  9.602962432769e-006  ,1.346561833876e+000  ,7.327673440226e-002  
  9.612962602046e-006  ,1.341679223056e+000  ,7.460231577415e-002  
  9.622962771324e-006  ,1.336788842801e+000  ,7.602562021095e-002  
  9.632962940601e-006  ,1.331891568251e+000  ,7.754645597004e-002  
  9.642963109878e-006  ,1.326988059951e+000  ,7.916461816969e-002  
  9.652963279155e-006  ,1.322078915990e+000  ,8.087988881667e-002  
  9.662963448432e-006  ,1.317164677429e+000  ,8.269203683567e-002  
  9.672963617709e-006  ,1.312245833758e+000  ,8.460081810038e-002  
  9.682963786987e-006  ,1.307322827354e+000  ,8.660597546640e-002  
  9.692963956264e-006  ,1.302396058199e+000  ,8.870723880586e-002  
  9.702964125541e-006  ,1.297465887413e+000  ,9.090432504385e-002  
  9.712964294818e-006  ,1.292532641231e+000  ,9.319693819650e-002  
  9.722964464095e-006  ,1.287596614156e+000  ,9.558476941092e-002  
  9.732964633373e-006  ,1.282658071909e+000  ,9.806749700675e-002  
  9.742964802650e-006  ,1.277717254258e+000  ,1.006447865195e-001  
  9.752964971927e-006  ,1.272774640052e+000  ,1.033162907457e-001  
  9.762965141204e-006  ,1.267829404383e+000  ,1.060816497895e-001  
  9.772965310481e-006  ,1.262883452688e+000  ,1.089404911113e-001  
  9.782965479759e-006  ,1.257935366570e+000  ,1.118924295780e-001  
  9.792965649036e-006  ,1.252985838581e+000  ,1.149370675145e-001  
  9.802965818313e-006  ,1.248035393931e+000  ,1.180739947578e-001  
  9.812965987590e-006  ,1.243083645953e+000  ,1.213027887120e-001  
  9.822966156867e-006  ,1.238130992357e+000  ,1.246230144050e-001  
  9.832966326145e-006  ,1.233176921527e+000  ,1.280342245475e-001  
  9.842966495422e-006  ,1.228222412048e+000  ,1.315359595933e-001  
  9.852966664699e-006  ,1.223267166839e+000  ,1.351277478005e-001  
  9.862966833976e-006  ,1.218310954278e+000  ,1.388091052960e-001  
  9.872967003253e-006  ,1.213354422949e+000  ,1.425795361400e-001  
  9.882967172530e-006  ,1.208397052499e+000  ,1.464385323931e-001  
  9.892967341808e-006  ,1.203438916347e+000  ,1.503855741847e-001  
  9.902967511085e-006  ,1.198480559447e+000  ,1.544201297830e-001  
  9.912967680362e-006  ,1.193521832412e+000  ,1.585416556666e-001  
  9.922967849639e-006  ,1.188562638786e+000  ,1.627495965978e-001  
  9.932968018916e-006  ,1.183602657132e+000  ,1.670433856975e-001  
  9.942968188194e-006  ,1.178642749298e+000  ,1.714224445211e-001  
  9.952968357471e-006  ,1.173682253479e+000  ,1.758861831370e-001  
  9.962968526748e-006  ,1.168721530878e+000  ,1.804340002059e-001  
  9.972968696025e-006  ,1.163760527311e+000  ,1.850652830616e-001  
  9.982968865302e-006  ,1.158799214253e+000  ,1.897794077936e-001  
  9.992969034580e-006  ,1.153838037061e+000  ,1.945757393314e-001  
  1.000296920386e-005  ,1.148875952136e+000  ,1.994536315298e-001  
  1.001296937313e-005  ,1.143914142021e+000  ,2.044124272561e-001  
  1.002296954241e-005  ,1.138951966910e+000  ,2.094514584785e-001  
  1.003296971169e-005  ,1.133989596159e+000  ,2.145700463561e-001  
  1.004296988097e-005  ,1.129026734014e+000  ,2.197675013304e-001  
  1.005297005024e-005  ,1.124063912369e+000  ,2.250431232184e-001  
  1.006297021952e-005  ,1.119101185327e+000  ,2.303962013066e-001  
  1.007297038880e-005  ,1.114138036625e+000  ,2.358260144467e-001  
  1.008297055807e-005  ,1.109174496529e+000  ,2.413318311532e-001  
  1.009297072735e-005  ,1.104211045308e+000  ,2.469129097014e-001  
  1.010297089663e-005  ,1.099247583604e+000  ,2.525684982278e-001  
  1.011297106591e-005  ,1.094283850093e+000  ,2.582978348312e-001  
  1.012297123518e-005  ,1.089319720903e+000  ,2.641001476750e-001  
  1.013297140446e-005  ,1.084355721270e+000  ,2.699746550918e-001  
  1.014297157374e-005  ,1.079391449355e+000  ,2.759205656883e-001  
  1.015297174301e-005  ,1.074427370628e+000  ,2.819370784520e-001  
  1.016297191229e-005  ,1.069462967245e+000  ,2.880233828591e-001  
  1.017297208157e-005  ,1.064498081817e+000  ,2.941786589838e-001  
  1.018297225085e-005  ,1.059533441501e+000  ,3.004020776086e-001  
  1.019297242012e-005  ,1.054568768309e+000  ,3.066928003360e-001  
  1.020297258940e-005  ,1.049603899584e+000  ,3.130499797017e-001  
  1.021297275868e-005  ,1.044638555062e+000  ,3.194727592884e-001  
  1.022297292796e-005  ,1.039673464989e+000  ,3.259602738416e-001  
  1.023297309723e-005  ,1.034708246006e+000  ,3.325116493858e-001  
  1.024297326651e-005  ,1.029742940827e+000  ,3.391260033422e-001  
  1.025297343579e-005  ,1.024777155545e+000  ,3.458024446481e-001  
  1.026297360506e-005  ,1.019811640652e+000  ,3.525400738763e-001  
  1.027297377434e-005  ,1.014845788771e+000  ,3.593379833569e-001  
  1.028297394362e-005  ,1.009879895189e+000  ,3.661952572988e-001  
  1.029297411290e-005  ,1.004914246088e+000  ,3.731109719141e-001  
  1.030297428217e-005  ,9.999479134028e-001  ,3.800841955414e-001  
  1.031297445145e-005  ,9.949820666644e-001  ,3.871139887723e-001  
  1.032297462073e-005  ,9.900156611826e-001  ,3.941994045774e-001  
  1.033297479000e-005  ,9.850493193880e-001  ,4.013394884339e-001  
  1.034297495928e-005  ,9.800828812834e-001  ,4.085332784545e-001  
  1.035297512856e-005  ,9.751164054444e-001  ,4.157798055167e-001  
  1.036297529784e-005  ,9.701493370844e-001  ,4.230780933935e-001  
  1.037297546711e-005  ,9.651829231868e-001  ,4.304271588847e-001  
  1.038297563639e-005  ,9.602156728416e-001  ,4.378260119498e-001  
  1.039297580567e-005  ,9.552489041552e-001  ,4.452736558408e-001  
  1.040297597494e-005  ,9.502818501751e-001  ,4.527690872369e-001  
  1.041297614422e-005  ,9.453147081581e-001  ,4.603112963796e-001  
  1.042297631350e-005  ,9.403474712179e-001  ,4.678992672085e-001  
  1.043297648278e-005  ,9.353801603969e-001  ,4.755319774986e-001  
  1.044297665205e-005  ,9.304127667682e-001  ,4.832083989974e-001  
  1.045297682133e-005  ,9.254452916799e-001  ,4.909274975641e-001  
  1.046297699061e-005  ,9.204777366338e-001  ,4.986882333085e-001  
  1.047297715988e-005  ,9.155101030437e-001  ,5.064895607309e-001  
  1.048297732916e-005  ,9.105423924175e-001  ,5.143304288638e-001  
  1.049297749844e-005  ,9.055746063016e-001  ,5.222097814123e-001  
  1.050297766772e-005  ,9.006064187235e-001  ,5.301265568975e-001  
  1.051297783699e-005  ,8.956384862703e-001  ,5.380796887987e-001  
  1.052297800627e-005  ,8.906705821984e-001  ,5.460681056976e-001  
  1.053297817555e-005  ,8.857025102585e-001  ,5.540907314222e-001  
  1.054297834483e-005  ,8.807340602182e-001  ,5.621464851922e-001  
  1.055297851410e-005  ,8.757658556193e-001  ,5.702342817644e-001  
  1.056297868338e-005  ,8.707976082945e-001  ,5.783530315788e-001  
  1.057297885266e-005  ,8.658292784857e-001  ,5.865016409055e-001  
  1.058297902193e-005  ,8.608605869208e-001  ,5.946790119920e-001  
  1.059297919121e-005  ,8.558920959134e-001  ,6.028840432113e-001  
  1.060297936049e-005  ,8.509234571340e-001  ,6.111156292100e-001  
  1.061297952977e-005  ,8.459547637551e-001  ,6.193726610572e-001  
  1.062297969904e-005  ,8.409863703366e-001  ,6.276540263943e-001  
  1.063297986832e-005  ,8.360173434584e-001  ,6.359586095843e-001  
  1.064298003760e-005  ,8.310488527817e-001  ,6.442852918626e-001  
  1.065298020687e-005  ,8.260798600294e-001  ,6.526329514873e-001  
  1.066298037615e-005  ,8.211109823266e-001  ,6.610004638907e-001  
  1.067298054543e-005  ,8.161420630279e-001  ,6.693867018303e-001  
  1.068298071471e-005  ,8.111731456926e-001  ,6.777905355414e-001  
  1.069298088398e-005  ,8.062038281590e-001  ,6.862108328885e-001  
  1.070298105326e-005  ,8.012348062365e-001  ,6.946464595183e-001  
  1.071298122254e-005  ,7.962659034462e-001  ,7.030962790123e-001  
  1.072298139181e-005  ,7.912968200958e-001  ,7.115591530402e-001  
  1.073298156109e-005  ,7.863274202258e-001  ,7.200339415129e-001  
  1.074298173037e-005  ,7.813582846479e-001  ,7.285195027361e-001  
  1.075298189965e-005  ,7.763891714417e-001  ,7.370146935645e-001  
  1.076298206892e-005  ,7.714200585488e-001  ,7.455183695553e-001  
  1.077298223820e-005  ,7.664505652668e-001  ,7.540293851228e-001  
  1.078298240748e-005  ,7.614813980010e-001  ,7.625465936924e-001  
  1.079298257675e-005  ,7.565121678610e-001  ,7.710688478552e-001  
  1.080298274603e-005  ,7.515429774669e-001  ,7.795949995227e-001  
  1.081298291531e-005  ,7.465736914302e-001  ,7.881239000812e-001  
  1.082298308459e-005  ,7.416041594004e-001  ,7.966544005468e-001  
  1.083298325386e-005  ,7.366348262791e-001  ,8.051853517200e-001  
  1.084298342314e-005  ,7.316657840296e-001  ,8.137156043405e-001  
  1.085298359242e-005  ,7.266964522568e-001  ,8.222440092423e-001  
  1.086298376170e-005  ,7.217269792311e-001  ,8.307694175082e-001  
  1.087298393097e-005  ,7.167576583960e-001  ,8.392906806246e-001  
  1.088298410025e-005  ,7.117885898197e-001  ,8.478066506366e-001  
  1.089298426953e-005  ,7.068192898300e-001  ,8.563161803021e-001  
  1.090298443880e-005  ,7.018499073030e-001  ,8.648181232467e-001  
  1.091298460808e-005  ,6.968806376259e-001  ,8.733113341182e-001  
  1.092298477736e-005  ,6.919115972308e-001  ,8.817946687405e-001  
  1.093298494664e-005  ,6.869423676665e-001  ,8.902669842681e-001  
  1.094298511591e-005  ,6.819732710669e-001  ,8.987271393402e-001  
  1.095298528519e-005  ,6.770039037407e-001  ,9.071739942337e-001  
  1.096298545447e-005  ,6.720347594648e-001  ,9.156064110178e-001  
  1.097298562374e-005  ,6.670659399048e-001  ,9.240232537064e-001  
  1.098298579302e-005  ,6.620968590957e-001  ,9.324233884115e-001  
  1.099298596230e-005  ,6.571276888596e-001  ,9.408056834962e-001  
  1.100298613158e-005  ,6.521586804184e-001  ,9.491690097266e-001  
  1.101298630085e-005  ,6.471899736251e-001  ,9.575122404245e-001  
  1.102298647013e-005  ,6.422210465744e-001  ,9.658342516185e-001  
  1.103298663941e-005  ,6.372521016584e-001  ,9.741339221962e-001  
  1.104298680868e-005  ,6.322832645251e-001  ,9.824101340547e-001  
  1.105298697796e-005  ,6.273147206091e-001  ,9.906617722514e-001  
  1.106298714724e-005  ,6.223459820195e-001  ,9.988877251542e-001  
  1.107298731652e-005  ,6.173774344663e-001  ,1.007086884591e+000  
  1.108298748579e-005  ,6.124089116887e-001  ,1.015258146000e+000  
  1.109298765507e-005  ,6.074401031189e-001  ,1.023400408576e+000  
  1.110298782435e-005  ,6.024719200730e-001  ,1.031512575423e+000  
  1.111298799363e-005  ,5.975032300933e-001  ,1.039593553697e+000  
  1.112298816290e-005  ,5.925350477563e-001  ,1.047642254757e+000  
  1.113298833218e-005  ,5.875667758630e-001  ,1.055657594309e+000  
  1.114298850146e-005  ,5.825985709167e-001  ,1.063638492556e+000  
  1.115298867073e-005  ,5.776303884971e-001  ,1.071583874337e+000  
  1.116298884001e-005  ,5.726626730795e-001  ,1.079492669279e+000  
  1.117298900929e-005  ,5.676946680124e-001  ,1.087363811936e+000  
  1.118298917857e-005  ,5.627265932928e-001  ,1.095196241935e+000  
  1.119298934784e-005  ,5.577587363186e-001  ,1.102988904118e+000  
  1.120298951712e-005  ,5.527912930019e-001  ,1.110740748685e+000  
  1.121298968640e-005  ,5.478235913626e-001  ,1.118450731334e+000  
  1.122298985567e-005  ,5.428559177659e-001  ,1.126117813402e+000  
  1.123299002495e-005  ,5.378883782798e-001  ,1.133740962008e+000  
  1.124299019423e-005  ,5.329212515840e-001  ,1.141319150187e+000  
  1.125299036351e-005  ,5.279538815139e-001  ,1.148851357031e+000  
  1.126299053278e-005  ,5.229866290563e-001  ,1.156336567829e+000  
  1.127299070206e-005  ,5.180194355128e-001  ,1.163773774197e+000  
  1.128299087134e-005  ,5.130526680073e-001  ,1.171161974221e+000  
  1.129299104061e-005  ,5.080856589139e-001  ,1.178500172590e+000  
  1.130299120989e-005  ,5.031189566546e-001  ,1.185787380725e+000  
  1.131299137917e-005  ,4.981522974969e-001  ,1.193022616920e+000  
  1.132299154845e-005  ,4.931854433419e-001  ,1.200204906468e+000  
  1.133299171772e-005  ,4.882191926674e-001  ,1.207333281797e+000  
  1.134299188700e-005  ,4.832525464896e-001  ,1.214406782596e+000  
  1.135299205628e-005  ,4.782864071942e-001  ,1.221424455948e+000  
  1.136299222555e-005  ,4.733202431151e-001  ,1.228385356456e+000  
  1.137299239483e-005  ,4.683541970565e-001  ,1.235288546372e+000  
  1.138299256411e-005  ,4.633882155470e-001  ,1.242133095722e+000  
  1.139299273339e-005  ,4.584228519995e-001  ,1.248918082431e+000  
  1.140299290266e-005  ,4.534571716297e-001  ,1.255642592451e+000  
  1.141299307194e-005  ,4.484914878795e-001  ,1.262305719877e+000  
  1.142299324122e-005  ,4.435260925700e-001  ,1.268906567078e+000  
  1.143299341050e-005  ,4.385612978552e-001  ,1.275444244809e+000  
  1.144299357977e-005  ,4.335962256263e-001  ,1.281917872337e+000  
  1.145299374905e-005  ,4.286313308420e-001  ,1.288326577557e+000  
  1.146299391833e-005  ,4.236666335909e-001  ,1.294669497112e+000  
  1.147299408760e-005  ,4.187026258766e-001  ,1.300945776504e+000  
  1.148299425688e-005  ,4.137383767704e-001  ,1.307154570215e+000  
  1.149299442616e-005  ,4.087745392533e-001  ,1.313295041819e+000  
  1.150299459544e-005  ,4.038108409979e-001  ,1.319366364091e+000  
  1.151299476471e-005  ,3.988480288802e-001  ,1.325367719124e+000  
  1.152299493399e-005  ,3.938850275484e-001  ,1.331298298437e+000  
